Customer Review,Emotion,word_count,cleaned_text,encoded_emotion
"harga oke dan bahannya halus + adem di pakai, recommended bgt buat yg lagi cari Piyama..",Love,16,harga oke dan bahannya halus adem di pakai recommended bgt buat yg lagi cari piyama,3
"Bahan bagus, kain bisa melebar dan elastis",Happy,7,bahan bagus kain bisa melebar dan elastis,2
"peasanan cpt smp, kemasanya rapi, brangnya bagus.",Happy,7,peasanan cpt smp kemasanya rapi brangnya bagus,2
"Bahannya adem, halus, ukuran besar, gambar sesuai. Ngak sempat foto.",Happy,10,bahannya adem halus ukuran besar gambar sesuai ngak sempat foto,2
"Respon cepat , kemasan rapi , harga murah barang istimewa",Happy,10,respon cepat kemasan rapi harga murah barang istimewa,2
"Terima kasih paketnya sudah sampai.. Barangnya bagus banget, sesuai dengan foto, dan muat pakai baju ini.. Senang banget ???????? Ramah orangnya juga ??",Happy,23,terima kasih paketnya sudah sampai barangnya bagus banget sesuai dengan foto dan muat pakai baju ini senang banget ramah orangnya juga,2
"respon cepat, paket nya juga rapi dan dikirim dengan baik, terima kasih ??",Happy,13,respon cepat paket nya juga rapi dan dikirim dengan baik terima kasih,2
"Masya Allah, saya kira bahan nya kaku ternya nya bahannya lembut dan nyaman di pake sama suami, bisa2 langganan nih ,pelayanan nya juga memuaskan pokonya ????",Happy,26,masya allah saya kira bahan nya kaku ternya nya bahannya lembut dan nyaman di pake sama suami bisa langganan nih pelayanan nya juga memuaskan pokonya,2
"Bahan nya enak dan adem. Bakal langganan ini kak. Biar motif nya beda dr yg aq pesan, no prob yg penting bahan enak buat tidur dan Harga terjangkau??????????",Happy,28,bahan nya enak dan adem bakal langganan ini kak biar motif nya beda dr yg aq pesan no prob yg penting bahan enak buat tidur dan harga terjangkau,2
Seller ramah dan fast response. Packaging rapih dan kualitas kaos ok ?? bakal beli lagi ??,Love,16,seller ramah dan fast response packaging rapih dan kualitas kaos ok bakal beli lagi,3
"Worth it lah sesuai harganya..fast respon dari penjual, fast shipping juga..recomend..thanks",Love,11,worth it lah sesuai harganyafast respon dari penjual fast shipping jugarecomendthanks,3
"mantap proses pengemasan dan pengirimannya cepat, produknya juga nyaman bahannya...",Happy,10,mantap proses pengemasan dan pengirimannya cepat produknya juga nyaman bahannya,2
"barang bagus ,motif nya jg cantik. respond penjual cepat",Happy,9,barang bagus motif nya jg cantik respond penjual cepat,2
-Respon cepat & segera diproses -Pengiriman rapi & cepat -Piyama sesuai & nyaman digunakan -Adminnya ada inisiatif untuk mengirimkan warna piyama yang berbeda -?????,Happy,24,respon cepat segera diproses pengiriman rapi cepat piyama sesuai nyaman digunakan adminnya ada inisiatif untuk mengirimkan warna piyama yang berbeda,2
Cepat amat sampai paketnya.. Bahan satin bagus dan halus. Ramah banget orangnya ????,Love,13,cepat amat sampai paketnya bahan satin bagus dan halus ramah banget orangnya,3
"repeat order! seller komunikatif, pengiriman cepat, fast response...",Happy,8,repeat order seller komunikatif pengiriman cepat fast response,2
"kainnya adem, lembut, tipis nyaman lah klo buat tidur terimakasih",Happy,10,kainnya adem lembut tipis nyaman lah klo buat tidur terimakasih,2
"Piyama kualitas ????, seller responsive, prosesnya cepat, pengiriman juga cepat sampainya di Manado. Semoga next order bisa sebagus ini yah. Terima kasih.",Happy,22,piyama kualitas seller responsive prosesnya cepat pengiriman juga cepat sampainya di manado semoga next order bisa sebagus ini yah terima kasih,2
"Bahannya adem,lembut,cocok dipakai dalam ruangan ber-AC dan bisa terhindar dari gigitan nyamuk. Jadi,rencana mau order warna lain lagi.",Love,18,bahannya ademlembutcocok dipakai dalam ruangan berac dan bisa terhindar dari gigitan nyamuk jadirencana mau order warna lain lagi,3
piyamanya bagus sudah beli ke 2 X harga murah pengiriman cepat seller rekomendasi,Love,13,piyamanya bagus sudah beli ke x harga murah pengiriman cepat seller rekomendasi,3
"Mantab, pengiriman cepat, bahan tebal tapi tidak panas, jahitan rapi, harga murah.",Happy,12,mantab pengiriman cepat bahan tebal tapi tidak panas jahitan rapi harga murah,2
"Cepat respon, baju tidur yg datang sesuai deskripsi ukuran dan gambar, 3xl. Bahan kaos katun. ????",Happy,16,cepat respon baju tidur yg datang sesuai deskripsi ukuran dan gambar xl bahan kaos katun,2
"kemasan rapi n baju sesuai pesanan serta pengiriman cepat, makasih.",Happy,10,kemasan rapi n baju sesuai pesanan serta pengiriman cepat makasih,2
"entah sudah berapa kali saya belanja dari frayday, tidak pernah dikecewakan sama sekali. bahan adem dan tahan lama :D",Happy,19,entah sudah berapa kali saya belanja dari frayday tidak pernah dikecewakan sama sekali bahan adem dan tahan lama d,2
"seller bertanggung jawab, bahan celana adem. recommended",Love,7,seller bertanggung jawab bahan celana adem recommended,3
"oke banget barang lembut ,anti bakteri barang premium..enak dipake deh..saya udah 2 beli sekali beli 6...murah tapi gak murahan..yakin",Happy,19,oke banget barang lembut anti bakteri barang premiumenak dipake dehsaya udah beli sekali beli murah tapi gak murahanyakin,2
"kali ke 2 pesen kaos kaki disini, bahan bagus dan enak banget dipakai. harga super terjangkau dan pengiriman cepat",Happy,19,kali ke pesen kaos kaki disini bahan bagus dan enak banget dipakai harga super terjangkau dan pengiriman cepat,2
sesuai pesanan. bahan nyaman dipakai.penjual fast respon. packing juga rapiii...,Happy,10,sesuai pesanan bahan nyaman dipakaipenjual fast respon packing juga rapiii,2
"Mantaps barang, respon & pengirimannya Harganya juga murah ??",Happy,9,mantaps barang respon pengirimannya harganya juga murah,2
"Produk sesuai, pengiriman cepat, packing aman, recommended seller????",Love,8,produk sesuai pengiriman cepat packing aman recommended seller,3
"Gokil! Harga murah, kualitas oke punya",Happy,6,gokil harga murah kualitas oke punya,2
"Recommended seller, produk sesuai dengan yang dijelaskan oleh seller. Pengiriman dan respon seller super duper cepat",Love,16,recommended seller produk sesuai dengan yang dijelaskan oleh seller pengiriman dan respon seller super duper cepat,3
"nyaman dipakai, halus juga, kerenlah. muat untuk kaki saya yang panjang",Happy,11,nyaman dipakai halus juga kerenlah muat untuk kaki saya yang panjang,2
kaget pas dateng ternyata bahannya bagus kualitasnya bagus padahal harganya murah wk,Happy,12,kaget pas dateng ternyata bahannya bagus kualitasnya bagus padahal harganya murah wk,2
"bisa muat sampai ukuran kaki no 42. suami saya suka, ga tebel ga tipis, nyaman, lembut, Positive",Happy,17,bisa muat sampai ukuran kaki no suami saya suka ga tebel ga tipis nyaman lembut positive,2
"Mantap, sesuai dengan yang saya pesan. Packing rapih. Pengemasan dan pengiriman cepat.Terima kasih seller.",Happy,14,mantap sesuai dengan yang saya pesan packing rapih pengemasan dan pengiriman cepatterima kasih seller,2
"packing rapi,barang aman,kwalitas cukup baik,pengiriman cukup cepat,harga sesuai,barang ori,thank u seller,toped dan jasa pengiriman....Positive job??",Happy,15,packing rapibarang amankwalitas cukup baikpengiriman cukup cepatharga sesuaibarang orithank u sellertoped dan jasa pengirimanpositive job,2
"barang sesuai kualitasnya, pelayanan toko bagus dan responsif",Happy,8,barang sesuai kualitasnya pelayanan toko bagus dan responsif,2
Kualitas kaos kakinya bagus dan tebal.,Happy,6,kualitas kaos kakinya bagus dan tebal,2
"Respon cepat, barang sesuai pesanan.. Bahannya adem. Tebalnya pas!. Packing aman. Recommended..",Love,12,respon cepat barang sesuai pesanan bahannya adem tebalnya pas packing aman recommended,3
seller responsif sekalii...kaos kaki nyaman bgt dipake terima kasih,Happy,9,seller responsif sekaliikaos kaki nyaman bgt dipake terima kasih,2
"Sesuai deskripsi & pesanan. Bahan lembut, nyaman dipakai. Sesuai harga.",Happy,10,sesuai deskripsi pesanan bahan lembut nyaman dipakai sesuai harga,2
"bahan bagus agak tebal spertinya ga cepet longgar, halus, breathable, panjang. Pengiriman super cepat, penjual sangat komunikatif. smoga barang awet, puas belanja di toko ini. thanks",Happy,26,bahan bagus agak tebal spertinya ga cepet longgar halus breathable panjang pengiriman super cepat penjual sangat komunikatif smoga barang awet puas belanja di toko ini thanks,2
"oke sih ini. bahannya enak buat dipakai. tebal tipisnya jg perfect buat sy, ga ketebelan ga ketipisan",Happy,17,oke sih ini bahannya enak buat dipakai tebal tipisnya jg perfect buat sy ga ketebelan ga ketipisan,2
Bahannya adem. Tebalnya pas!. Jahitan rapi. Sudah lngganan beli d sini dan selalu repeat order.....recomended seeller.....,Love,16,bahannya adem tebalnya pas jahitan rapi sudah lngganan beli d sini dan selalu repeat orderrecomended seeller,3
Pengiriman cepat. barang lumayan,Happy,4,pengiriman cepat barang lumayan,2
Bahannya adem Warnanya cantik ?? Tebalnya pas! Jahitan rapi,Happy,9,bahannya adem warnanya cantik tebalnya pas jahitan rapi,2
"Barang bagus, sesuai kualitas dan harga. Proses dan respon agak lambat mesti diingatkan dulu",Happy,14,barang bagus sesuai kualitas dan harga proses dan respon agak lambat mesti diingatkan dulu,2
Produk bgs packing bgs pengiriman cpt,Happy,6,produk bgs packing bgs pengiriman cpt,2
Produknya sesuai gambar,Happy,3,produknya sesuai gambar,2
"Pengirimannya cepat, barang bagus, tapi ukuran maksimal 27 sepertinya, jadi tidak muat",Happy,12,pengirimannya cepat barang bagus tapi ukuran maksimal sepertinya jadi tidak muat,2
bahannya enak gak gerah dipakainya.,Happy,5,bahannya enak gak gerah dipakainya,2
"beli buat ibu saya, muat sampai ukuran besar. waktu dikomplain ada yg cacat, seller cepet respon &diganti dgn yg baru. terimakasih ??",Happy,22,beli buat ibu saya muat sampai ukuran besar waktu dikomplain ada yg cacat seller cepet respon diganti dgn yg baru terimakasih,2
Puas banget kaos kakinya bagus,Happy,5,puas banget kaos kakinya bagus,2
Warnanya cantik ?? Bahannya adem Tebalnya pas! Jahitan rapi. Ini keren banget si harga terjangkau kualitasnya oke.. pelayanannya okee,Love,19,warnanya cantik bahannya adem tebalnya pas jahitan rapi ini keren banget si harga terjangkau kualitasnya oke pelayanannya okee,3
"Warna sesuai, ada karet di bagian belakang spy kaos kaki tdk mudah lepas ????",Happy,14,warna sesuai ada karet di bagian belakang spy kaos kaki tdk mudah lepas,2
sesuai pesanan trmksi.,Happy,3,sesuai pesanan trmksi,2
warna kaoskaki sesuai pesanan,Happy,4,warna kaoskaki sesuai pesanan,2
packing rapi. proses pengiriman cepat.,Happy,5,packing rapi proses pengiriman cepat,2
bagus strap nya...seller jg krmnya cepat,Happy,6,bagus strap nyaseller jg krmnya cepat,2
Kualitas nya bagus ?? Warna2 nya sesuai dengan yg di etalase ?? Pengiriman cepat banget ???? Thank you??????,Happy,18,kualitas nya bagus warna nya sesuai dengan yg di etalase pengiriman cepat banget thank you,2
Pembelian yg kesekian kali disini ????,Happy,6,pembelian yg kesekian kali disini,2
"bgs, cepat respon dan pengirimanny",Happy,5,bgs cepat respon dan pengirimanny,2
puas banget ????????????????,Love,3,puas banget,3
"Barang sesuai gambar dan deskripsi, namun tali nya kependekan.",Happy,9,barang sesuai gambar dan deskripsi namun tali nya kependekan,2
Ternyata kecil hanya cocok buat anak anak kl buat dewasa kepala besar terlalu nyekek tapi warna bagus sesuai pesanan,Happy,19,ternyata kecil hanya cocok buat anak anak kl buat dewasa kepala besar terlalu nyekek tapi warna bagus sesuai pesanan,2
ckup bagus..terimakasih,Happy,2,ckup bagusterimakasih,2
"Wah alhamdulillah sampai dengan aman bubble wrap tebal banget. Suka sama modelnya kelihatan mevvah banget. Juara seller,.",Happy,17,wah alhamdulillah sampai dengan aman bubble wrap tebal banget suka sama modelnya kelihatan mevvah banget juara seller,2
"bagus bngt,cmn klau bisa dpercepat pengirimannya ya kak lain kali",Love,10,bagus bngtcmn klau bisa dpercepat pengirimannya ya kak lain kali,3
"Alhamdulillah sudah sampai sabuknya, keren cepet nyampenya pada hal baru kemaren sore pesannya .",Happy,14,alhamdulillah sudah sampai sabuknya keren cepet nyampenya pada hal baru kemaren sore pesannya,2
barang sudah sampai sesui dengan pesana,Happy,6,barang sudah sampai sesui dengan pesana,2
barangnya sesuai dgn yg ditawarkan bagus,Happy,6,barangnya sesuai dgn yg ditawarkan bagus,2
Enak dipakai ?. Jahitannya rapi.,Happy,5,enak dipakai jahitannya rapi,2
Bahannya adem. Jahitannya rapi. Tidak menerawang. Enak dipakai ?.,Happy,9,bahannya adem jahitannya rapi tidak menerawang enak dipakai,2
"bahan bagus , hanya di bagian jahitan mudah lepas",Happy,9,bahan bagus hanya di bagian jahitan mudah lepas,2
Ukuran sesuai. Ringan dipakai. Warnanya bagus ??.,Happy,7,ukuran sesuai ringan dipakai warnanya bagus,2
"ini sudah ke berapa kalinya beli daster disini dan selalu puas , thanks yaa..",Love,14,ini sudah ke berapa kalinya beli daster disini dan selalu puas thanks yaa,3
Ringan dipakai. Ukuran sesuai. Bahan menyerap. menerawang sih in mah . sesuai harga lah,Happy,14,ringan dipakai ukuran sesuai bahan menyerap menerawang sih in mah sesuai harga lah,2
"brg sudah smpai dg aman, peking rapi, kualitas bahan sesuai harga..",Happy,11,brg sudah smpai dg aman peking rapi kualitas bahan sesuai harga,2
"barang sampai dengan selamat, jumlahnya pas, motifnya bener bener random jadi pas untuk dijadiin bingkisan. bahannya tipis tapi bagus ??",Happy,20,barang sampai dengan selamat jumlahnya pas motifnya bener bener random jadi pas untuk dijadiin bingkisan bahannya tipis tapi bagus,2
harga barang bagus bnget dan sesuai harga..... warnanya aja cepet pudar... sekali cuci aja udah langsung berubah,Love,17,harga barang bagus bnget dan sesuai harga warnanya aja cepet pudar sekali cuci aja udah langsung berubah,3
Kualitas bahan bagus ??. Jahitannya rapi. Warnanya cantik ??. Model Celananya cantik ??. Nyaman dipakai ?. Bahan menyerap keringat. Ukuran sesuai. Tidak menerawang. Bahannya adem. Bahannya lembut. udh punya warna navy dan dark grey. pengen lagi warna lain. Bagus pake banget.,Happy,41,kualitas bahan bagus jahitannya rapi warnanya cantik model celananya cantik nyaman dipakai bahan menyerap keringat ukuran sesuai tidak menerawang bahannya adem bahannya lembut udh punya warna navy dan dark grey pengen lagi warna lain bagus pake banget,2
"Barang diterima dengan baik dan di packing rapi, sesuai deskripsi, ada jahitan kurang rapi di bagian kaki tp no probs",Happy,20,barang diterima dengan baik dan di packing rapi sesuai deskripsi ada jahitan kurang rapi di bagian kaki tp no probs,2
Nyaman dipakai ?. Jamnya bagus banget. Warnanya cantik ??. Produk sesuai dengan foto.,Love,13,nyaman dipakai jamnya bagus banget warnanya cantik produk sesuai dengan foto,3
Jamnya bagus banget. Produk sesuai dengan foto. Nyaman dipakai ?,Love,10,jamnya bagus banget produk sesuai dengan foto nyaman dipakai,3
"bagus dengan hrg segitu, cuman trnyata kecil aku kira agak gede",Happy,11,bagus dengan hrg segitu cuman trnyata kecil aku kira agak gede,2
Sepatunya enteng. Solnya empuk. Nyaman dipakai. Ukurannya sesuai. Desainnya sporty ??. Proses pesanan cepat. Warnanya cantik. Packaging aman ??.,Happy,19,sepatunya enteng solnya empuk nyaman dipakai ukurannya sesuai desainnya sporty proses pesanan cepat warnanya cantik packaging aman,2
ukurannya lebih kecil dari 40 pada umumnya. sisanya ok.,Happy,9,ukurannya lebih kecil dari pada umumnya sisanya ok,2
pelayanan ramah. fast respon. cuma packing nya kok mohon maaf kerdus nya lecek lecek gitu ya. kurang rapih. overall oke lah. trims,Happy,22,pelayanan ramah fast respon cuma packing nya kok mohon maaf kerdus nya lecek lecek gitu ya kurang rapih overall oke lah trims,2
Desainnya cantik ??. Potongannya rapi.,Happy,5,desainnya cantik potongannya rapi,2
Kualitas produk bagus ??. Desainnya cantik ??. Warnanya cantik ??.,Happy,10,kualitas produk bagus desainnya cantik warnanya cantik,2
Ada karat sedikit di bagian resletingnya sama jaitan sedikit kurang rapih di bagian dlm. Tapi Overall bagus sih.,Happy,18,ada karat sedikit di bagian resletingnya sama jaitan sedikit kurang rapih di bagian dlm tapi overall bagus sih,2
"sesuai pesanan, cuma tempat kartu kurang lebar",Happy,7,sesuai pesanan cuma tempat kartu kurang lebar,2
Potongannya rapi. Ukurannya sesuai. Warnanya cantik ??. Bahannya adem. Produk berkualitas. Produk sesuai dengan foto.,Happy,15,potongannya rapi ukurannya sesuai warnanya cantik bahannya adem produk berkualitas produk sesuai dengan foto,2
mantab berkwalitasWarnanya cantik ??. Potongannya rapi. Ukurannya sesuai. Bahannya adem. Produk berkualitas. Produk sesuai dengan foto.,Happy,16,mantab berkwalitaswarnanya cantik potongannya rapi ukurannya sesuai bahannya adem produk berkualitas produk sesuai dengan foto,2
Ukurannya sesuai. Bahannya adem. Produk sesuai dengan foto.,Happy,8,ukurannya sesuai bahannya adem produk sesuai dengan foto,2
